"date","aqs","pm25","o3"
2024-01-07 17:00:00,"Pico do Jaragua",42,NA
2024-01-07 18:00:00,"Pico do Jaragua",9,NA
2024-01-07 19:00:00,"Pico do Jaragua",19,NA
2024-01-07 20:00:00,"Pico do Jaragua",25,NA
2024-01-07 21:00:00,"Pico do Jaragua",18,NA
2024-01-07 22:00:00,"Pico do Jaragua",26,NA
2024-01-07 23:00:00,"Pico do Jaragua",24,NA
2024-01-08 00:00:00,"Pico do Jaragua",4,NA
2024-01-08 01:00:00,"Pico do Jaragua",3,NA
2024-01-08 02:00:00,"Pico do Jaragua",16,NA
2024-01-08 03:00:00,"Pico do Jaragua",14,NA
2024-01-08 04:00:00,"Pico do Jaragua",11,NA
2024-01-08 05:00:00,"Pico do Jaragua",6,NA
2024-01-08 06:00:00,"Pico do Jaragua",10,NA
2024-01-08 07:00:00,"Pico do Jaragua",8,NA
2024-01-08 08:00:00,"Pico do Jaragua",6,NA
2024-01-08 09:00:00,"Pico do Jaragua",6,NA
2024-01-08 10:00:00,"Pico do Jaragua",3,NA
2024-01-08 11:00:00,"Pico do Jaragua",5,NA
2024-01-08 12:00:00,"Pico do Jaragua",13,NA
2024-01-08 13:00:00,"Pico do Jaragua",22,NA
2024-01-08 14:00:00,"Pico do Jaragua",8,NA
2024-01-08 15:00:00,"Pico do Jaragua",4,NA
2024-01-08 16:00:00,"Pico do Jaragua",8,NA
2024-01-08 17:00:00,"Pico do Jaragua",38,NA
2024-01-08 18:00:00,"Pico do Jaragua",7,NA
2024-01-08 19:00:00,"Pico do Jaragua",3,NA
2024-01-08 20:00:00,"Pico do Jaragua",4,NA
2024-01-08 21:00:00,"Pico do Jaragua",4,NA
2024-01-08 22:00:00,"Pico do Jaragua",12,NA
2024-01-08 23:00:00,"Pico do Jaragua",4,NA
2024-01-09 00:00:00,"Pico do Jaragua",13,NA
2024-01-09 01:00:00,"Pico do Jaragua",2,NA
2024-01-09 02:00:00,"Pico do Jaragua",14,NA
2024-01-09 03:00:00,"Pico do Jaragua",13,NA
2024-01-09 04:00:00,"Pico do Jaragua",12,NA
2024-01-09 05:00:00,"Pico do Jaragua",10,NA
2024-01-09 06:00:00,"Pico do Jaragua",7,NA
2024-01-09 07:00:00,"Pico do Jaragua",15,NA
2024-01-09 08:00:00,"Pico do Jaragua",16,NA
2024-01-09 09:00:00,"Pico do Jaragua",6,NA
2024-01-09 10:00:00,"Pico do Jaragua",11,NA
2024-01-09 11:00:00,"Pico do Jaragua",10,NA
2024-01-09 12:00:00,"Pico do Jaragua",22,NA
2024-01-09 13:00:00,"Pico do Jaragua",24,NA
2024-01-09 14:00:00,"Pico do Jaragua",8,NA
2024-01-09 15:00:00,"Pico do Jaragua",5,NA
2024-01-09 16:00:00,"Pico do Jaragua",9,NA
2024-01-09 17:00:00,"Pico do Jaragua",18,NA
2024-01-09 18:00:00,"Pico do Jaragua",12,NA
2024-01-09 19:00:00,"Pico do Jaragua",14,NA
2024-01-09 20:00:00,"Pico do Jaragua",1,NA
2024-01-09 21:00:00,"Pico do Jaragua",5,NA
2024-01-09 22:00:00,"Pico do Jaragua",9,NA
2024-01-09 23:00:00,"Pico do Jaragua",13,NA
2024-01-10 00:00:00,"Pico do Jaragua",5,NA
2024-01-10 01:00:00,"Pico do Jaragua",14,NA
2024-01-10 02:00:00,"Pico do Jaragua",20,NA
2024-01-10 03:00:00,"Pico do Jaragua",12,NA
2024-01-10 04:00:00,"Pico do Jaragua",13,NA
2024-01-10 05:00:00,"Pico do Jaragua",10,NA
2024-01-10 06:00:00,"Pico do Jaragua",11,NA
2024-01-10 07:00:00,"Pico do Jaragua",15,NA
2024-01-10 08:00:00,"Pico do Jaragua",8,NA
2024-01-10 09:00:00,"Pico do Jaragua",9,NA
2024-01-10 10:00:00,"Pico do Jaragua",8,NA
2024-01-10 11:00:00,"Pico do Jaragua",8,NA
2024-01-10 12:00:00,"Pico do Jaragua",9,NA
2024-01-10 13:00:00,"Pico do Jaragua",7,NA
2024-01-10 14:00:00,"Pico do Jaragua",2,NA
2024-01-10 15:00:00,"Pico do Jaragua",1,NA
2024-01-10 16:00:00,"Pico do Jaragua",NA,NA
2024-01-10 17:00:00,"Pico do Jaragua",NA,NA
2024-01-10 18:00:00,"Pico do Jaragua",NA,NA
2024-01-10 19:00:00,"Pico do Jaragua",NA,NA
2024-01-10 20:00:00,"Pico do Jaragua",NA,NA
2024-01-10 21:00:00,"Pico do Jaragua",NA,NA
2024-01-10 22:00:00,"Pico do Jaragua",NA,NA
2024-01-10 23:00:00,"Pico do Jaragua",NA,NA
2024-01-11 00:00:00,"Pico do Jaragua",NA,NA
2024-01-11 01:00:00,"Pico do Jaragua",NA,NA
2024-01-11 02:00:00,"Pico do Jaragua",NA,NA
2024-01-11 03:00:00,"Pico do Jaragua",NA,NA
2024-01-11 04:00:00,"Pico do Jaragua",NA,NA
2024-01-11 05:00:00,"Pico do Jaragua",NA,NA
2024-01-11 06:00:00,"Pico do Jaragua",NA,NA
2024-01-11 07:00:00,"Pico do Jaragua",NA,NA
2024-01-11 08:00:00,"Pico do Jaragua",5,NA
2024-01-11 09:00:00,"Pico do Jaragua",8,NA
2024-01-11 10:00:00,"Pico do Jaragua",2,NA
2024-01-11 11:00:00,"Pico do Jaragua",5,NA
2024-01-11 12:00:00,"Pico do Jaragua",11,95
2024-01-11 13:00:00,"Pico do Jaragua",2,104
2024-01-11 14:00:00,"Pico do Jaragua",3,105
2024-01-11 15:00:00,"Pico do Jaragua",3,101
2024-01-11 16:00:00,"Pico do Jaragua",3,92
2024-01-11 17:00:00,"Pico do Jaragua",12,94
2024-01-11 18:00:00,"Pico do Jaragua",8,87
2024-01-11 19:00:00,"Pico do Jaragua",8,61
2024-01-11 20:00:00,"Pico do Jaragua",8,52
2024-01-11 21:00:00,"Pico do Jaragua",1,47
2024-01-11 22:00:00,"Pico do Jaragua",5,42
2024-01-11 23:00:00,"Pico do Jaragua",10,44
2024-01-12 00:00:00,"Pico do Jaragua",12,37
2024-01-12 01:00:00,"Pico do Jaragua",7,31
2024-01-12 02:00:00,"Pico do Jaragua",4,32
2024-01-12 03:00:00,"Pico do Jaragua",9,28
2024-01-12 04:00:00,"Pico do Jaragua",5,29
2024-01-12 05:00:00,"Pico do Jaragua",3,40
2024-01-12 06:00:00,"Pico do Jaragua",3,29
2024-01-12 07:00:00,"Pico do Jaragua",1,32
2024-01-12 08:00:00,"Pico do Jaragua",1,28
2024-01-12 09:00:00,"Pico do Jaragua",6,33
2024-01-12 10:00:00,"Pico do Jaragua",9,36
2024-01-12 11:00:00,"Pico do Jaragua",1,47
2024-01-12 12:00:00,"Pico do Jaragua",3,68
2024-01-12 13:00:00,"Pico do Jaragua",3,83
2024-01-12 14:00:00,"Pico do Jaragua",6,72
2024-01-12 15:00:00,"Pico do Jaragua",12,78
2024-01-12 16:00:00,"Pico do Jaragua",12,71
2024-01-12 17:00:00,"Pico do Jaragua",17,56
2024-01-12 18:00:00,"Pico do Jaragua",11,37
2024-01-12 19:00:00,"Pico do Jaragua",1,46
2024-01-12 20:00:00,"Pico do Jaragua",3,57
2024-01-12 21:00:00,"Pico do Jaragua",0,50
2024-01-12 22:00:00,"Pico do Jaragua",1,50
2024-01-12 23:00:00,"Pico do Jaragua",0,46
2024-01-13 00:00:00,"Pico do Jaragua",0,40
2024-01-13 01:00:00,"Pico do Jaragua",3,NA
2024-01-13 02:00:00,"Pico do Jaragua",3,NA
2024-01-13 03:00:00,"Pico do Jaragua",0,41
2024-01-13 04:00:00,"Pico do Jaragua",1,41
2024-01-13 05:00:00,"Pico do Jaragua",3,45
2024-01-13 06:00:00,"Pico do Jaragua",1,45
2024-01-13 07:00:00,"Pico do Jaragua",1,41
2024-01-13 08:00:00,"Pico do Jaragua",1,36
2024-01-13 09:00:00,"Pico do Jaragua",2,33
2024-01-13 10:00:00,"Pico do Jaragua",2,33
2024-01-13 11:00:00,"Pico do Jaragua",0,34
2024-01-13 12:00:00,"Pico do Jaragua",3,36
2024-01-13 13:00:00,"Pico do Jaragua",1,35
2024-01-13 14:00:00,"Pico do Jaragua",0,35
2024-01-13 15:00:00,"Pico do Jaragua",6,30
2024-01-13 16:00:00,"Pico do Jaragua",8,27
2024-01-13 17:00:00,"Pico do Jaragua",3,27
2024-01-13 18:00:00,"Pico do Jaragua",7,23
2024-01-13 19:00:00,"Pico do Jaragua",1,22
2024-01-13 20:00:00,"Pico do Jaragua",3,20
2024-01-13 21:00:00,"Pico do Jaragua",1,17
2024-01-13 22:00:00,"Pico do Jaragua",2,15
2024-01-13 23:00:00,"Pico do Jaragua",5,10
2024-01-14 00:00:00,"Pico do Jaragua",2,8
2024-01-14 01:00:00,"Pico do Jaragua",2,NA
2024-01-14 02:00:00,"Pico do Jaragua",11,NA
2024-01-14 03:00:00,"Pico do Jaragua",8,18
2024-01-14 04:00:00,"Pico do Jaragua",5,21
2024-01-14 05:00:00,"Pico do Jaragua",2,19
2024-01-14 06:00:00,"Pico do Jaragua",3,14
2024-01-14 07:00:00,"Pico do Jaragua",10,13
2024-01-14 08:00:00,"Pico do Jaragua",5,19
2024-01-14 09:00:00,"Pico do Jaragua",6,26
2024-01-14 10:00:00,"Pico do Jaragua",14,36
2024-01-14 11:00:00,"Pico do Jaragua",5,56
2024-01-14 12:00:00,"Pico do Jaragua",8,71
2024-01-14 13:00:00,"Pico do Jaragua",5,76
2024-01-14 14:00:00,"Pico do Jaragua",2,83
2024-01-14 15:00:00,"Pico do Jaragua",7,87
2024-01-14 16:00:00,"Pico do Jaragua",1,89
2024-01-14 17:00:00,"Pico do Jaragua",5,101
2024-01-14 18:00:00,"Pico do Jaragua",8,97
2024-01-14 19:00:00,"Pico do Jaragua",24,108
2024-01-14 20:00:00,"Pico do Jaragua",43,73
2024-01-14 21:00:00,"Pico do Jaragua",16,59
2024-01-14 22:00:00,"Pico do Jaragua",26,24
2024-01-14 23:00:00,"Pico do Jaragua",27,21
2024-01-15 00:00:00,"Pico do Jaragua",30,12
2024-01-15 01:00:00,"Pico do Jaragua",30,NA
2024-01-15 02:00:00,"Pico do Jaragua",30,NA
2024-01-15 03:00:00,"Pico do Jaragua",8,50
2024-01-15 04:00:00,"Pico do Jaragua",8,48
2024-01-15 05:00:00,"Pico do Jaragua",2,56
2024-01-15 06:00:00,"Pico do Jaragua",13,36
2024-01-15 07:00:00,"Pico do Jaragua",17,20
2024-01-15 08:00:00,"Pico do Jaragua",9,28
2024-01-15 09:00:00,"Pico do Jaragua",5,34
2024-01-15 10:00:00,"Pico do Jaragua",3,55
2024-01-15 11:00:00,"Pico do Jaragua",0,72
2024-01-15 12:00:00,"Pico do Jaragua",8,86
2024-01-15 13:00:00,"Pico do Jaragua",4,81
2024-01-15 14:00:00,"Pico do Jaragua",5,97
2024-01-15 15:00:00,"Pico do Jaragua",6,103
2024-01-15 16:00:00,"Pico do Jaragua",6,111
2024-01-15 17:00:00,"Pico do Jaragua",3,117
2024-01-15 18:00:00,"Pico do Jaragua",13,111
2024-01-15 19:00:00,"Pico do Jaragua",17,94
2024-01-15 20:00:00,"Pico do Jaragua",8,73
2024-01-15 21:00:00,"Pico do Jaragua",5,70
2024-01-15 22:00:00,"Pico do Jaragua",10,61
2024-01-15 23:00:00,"Pico do Jaragua",10,58
2024-01-16 00:00:00,"Pico do Jaragua",12,37
2024-01-16 01:00:00,"Pico do Jaragua",19,NA
2024-01-16 02:00:00,"Pico do Jaragua",2,NA
2024-01-16 03:00:00,"Pico do Jaragua",9,42
2024-01-16 04:00:00,"Pico do Jaragua",8,41
2024-01-16 05:00:00,"Pico do Jaragua",11,39
2024-01-16 06:00:00,"Pico do Jaragua",6,43
2024-01-16 07:00:00,"Pico do Jaragua",8,34
2024-01-16 08:00:00,"Pico do Jaragua",1,39
2024-01-16 09:00:00,"Pico do Jaragua",4,53
2024-01-16 10:00:00,"Pico do Jaragua",2,74
2024-01-16 11:00:00,"Pico do Jaragua",0,85
2024-01-16 12:00:00,"Pico do Jaragua",4,84
2024-01-16 13:00:00,"Pico do Jaragua",6,88
2024-01-16 14:00:00,"Pico do Jaragua",1,96
2024-01-16 15:00:00,"Pico do Jaragua",2,100
2024-01-16 16:00:00,"Pico do Jaragua",3,112
2024-01-16 17:00:00,"Pico do Jaragua",14,113
2024-01-16 18:00:00,"Pico do Jaragua",3,115
2024-01-16 19:00:00,"Pico do Jaragua",15,95
2024-01-16 20:00:00,"Pico do Jaragua",12,86
2024-01-16 21:00:00,"Pico do Jaragua",9,76
2024-01-16 22:00:00,"Pico do Jaragua",11,65
2024-01-16 23:00:00,"Pico do Jaragua",10,68
2024-01-17 00:00:00,"Pico do Jaragua",10,62
2024-01-17 01:00:00,"Pico do Jaragua",12,NA
2024-01-17 02:00:00,"Pico do Jaragua",5,NA
2024-01-17 03:00:00,"Pico do Jaragua",9,54
2024-01-17 04:00:00,"Pico do Jaragua",10,58
2024-01-17 05:00:00,"Pico do Jaragua",8,59
2024-01-17 06:00:00,"Pico do Jaragua",12,54
2024-01-17 07:00:00,"Pico do Jaragua",6,46
2024-01-17 08:00:00,"Pico do Jaragua",5,50
2024-01-17 09:00:00,"Pico do Jaragua",3,60
2024-01-17 10:00:00,"Pico do Jaragua",12,80
2024-01-17 11:00:00,"Pico do Jaragua",10,93
2024-01-17 12:00:00,"Pico do Jaragua",2,102
2024-01-17 13:00:00,"Pico do Jaragua",6,108
2024-01-17 14:00:00,"Pico do Jaragua",3,103
2024-01-17 15:00:00,"Pico do Jaragua",1,103
2024-01-17 16:00:00,"Pico do Jaragua",16,93
2024-01-17 17:00:00,"Pico do Jaragua",10,89
2024-01-17 18:00:00,"Pico do Jaragua",45,58
2024-01-17 19:00:00,"Pico do Jaragua",11,60
2024-01-17 20:00:00,"Pico do Jaragua",8,41
2024-01-17 21:00:00,"Pico do Jaragua",5,39
2024-01-17 22:00:00,"Pico do Jaragua",7,31
2024-01-17 23:00:00,"Pico do Jaragua",11,36
2024-01-18 00:00:00,"Pico do Jaragua",12,39
2024-01-18 01:00:00,"Pico do Jaragua",18,NA
2024-01-18 02:00:00,"Pico do Jaragua",4,NA
2024-01-18 03:00:00,"Pico do Jaragua",14,37
2024-01-18 04:00:00,"Pico do Jaragua",9,26
2024-01-18 05:00:00,"Pico do Jaragua",15,38
2024-01-18 06:00:00,"Pico do Jaragua",16,23
2024-01-18 07:00:00,"Pico do Jaragua",18,26
2024-01-18 08:00:00,"Pico do Jaragua",20,49
2024-01-18 09:00:00,"Pico do Jaragua",6,54
2024-01-18 10:00:00,"Pico do Jaragua",4,79
2024-01-18 11:00:00,"Pico do Jaragua",6,104
2024-01-18 12:00:00,"Pico do Jaragua",4,121
2024-01-18 13:00:00,"Pico do Jaragua",10,120
2024-01-18 14:00:00,"Pico do Jaragua",1,112
2024-01-18 15:00:00,"Pico do Jaragua",4,125
2024-01-18 16:00:00,"Pico do Jaragua",10,126
2024-01-18 17:00:00,"Pico do Jaragua",8,NA
2024-01-18 18:00:00,"Pico do Jaragua",0,95
2024-01-18 19:00:00,"Pico do Jaragua",0,77
2024-01-18 20:00:00,"Pico do Jaragua",21,51
2024-01-18 21:00:00,"Pico do Jaragua",31,59
2024-01-18 22:00:00,"Pico do Jaragua",33,53
2024-01-18 23:00:00,"Pico do Jaragua",26,50
2024-01-19 00:00:00,"Pico do Jaragua",4,55
2024-01-19 01:00:00,"Pico do Jaragua",0,NA
2024-01-19 02:00:00,"Pico do Jaragua",0,NA
2024-01-19 03:00:00,"Pico do Jaragua",3,85
2024-01-19 04:00:00,"Pico do Jaragua",7,67
2024-01-19 05:00:00,"Pico do Jaragua",1,84
2024-01-19 06:00:00,"Pico do Jaragua",2,93
2024-01-19 07:00:00,"Pico do Jaragua",1,103
2024-01-19 08:00:00,"Pico do Jaragua",1,105
2024-01-19 09:00:00,"Pico do Jaragua",6,56
2024-01-19 10:00:00,"Pico do Jaragua",10,74
2024-01-19 11:00:00,"Pico do Jaragua",7,80
2024-01-19 12:00:00,"Pico do Jaragua",5,74
2024-01-19 13:00:00,"Pico do Jaragua",6,76
2024-01-19 14:00:00,"Pico do Jaragua",7,76
2024-01-19 15:00:00,"Pico do Jaragua",2,80
2024-01-19 16:00:00,"Pico do Jaragua",10,92
2024-01-19 17:00:00,"Pico do Jaragua",7,92
2024-01-19 18:00:00,"Pico do Jaragua",15,94
2024-01-19 19:00:00,"Pico do Jaragua",19,91
2024-01-19 20:00:00,"Pico do Jaragua",9,65
2024-01-19 21:00:00,"Pico do Jaragua",8,54
2024-01-19 22:00:00,"Pico do Jaragua",1,45
2024-01-19 23:00:00,"Pico do Jaragua",9,34
2024-01-20 00:00:00,"Pico do Jaragua",6,40
2024-01-20 01:00:00,"Pico do Jaragua",4,NA
2024-01-20 02:00:00,"Pico do Jaragua",14,NA
2024-01-20 03:00:00,"Pico do Jaragua",9,42
2024-01-20 04:00:00,"Pico do Jaragua",1,47
2024-01-20 05:00:00,"Pico do Jaragua",2,51
2024-01-20 06:00:00,"Pico do Jaragua",1,55
2024-01-20 07:00:00,"Pico do Jaragua",2,54
2024-01-20 08:00:00,"Pico do Jaragua",3,43
2024-01-20 09:00:00,"Pico do Jaragua",5,48
2024-01-20 10:00:00,"Pico do Jaragua",0,51
2024-01-20 11:00:00,"Pico do Jaragua",2,62
2024-01-20 12:00:00,"Pico do Jaragua",5,73
2024-01-20 13:00:00,"Pico do Jaragua",10,77
2024-01-20 14:00:00,"Pico do Jaragua",19,78
2024-01-20 15:00:00,"Pico do Jaragua",7,82
2024-01-20 16:00:00,"Pico do Jaragua",11,79
2024-01-20 17:00:00,"Pico do Jaragua",12,76
2024-01-20 18:00:00,"Pico do Jaragua",13,73
2024-01-20 19:00:00,"Pico do Jaragua",7,63
2024-01-20 20:00:00,"Pico do Jaragua",NA,NA
2024-01-20 21:00:00,"Pico do Jaragua",NA,NA
2024-01-20 22:00:00,"Pico do Jaragua",NA,NA
2024-01-20 23:00:00,"Pico do Jaragua",NA,NA
2024-01-21 00:00:00,"Pico do Jaragua",NA,NA
2024-01-21 01:00:00,"Pico do Jaragua",NA,NA
2024-01-21 02:00:00,"Pico do Jaragua",NA,NA
2024-01-21 03:00:00,"Pico do Jaragua",NA,NA
2024-01-21 04:00:00,"Pico do Jaragua",NA,NA
2024-01-21 05:00:00,"Pico do Jaragua",NA,NA
2024-01-21 06:00:00,"Pico do Jaragua",NA,NA
2024-01-21 07:00:00,"Pico do Jaragua",NA,NA
2024-01-21 08:00:00,"Pico do Jaragua",NA,NA
2024-01-21 09:00:00,"Pico do Jaragua",NA,NA
2024-01-21 10:00:00,"Pico do Jaragua",0,51
2024-01-21 11:00:00,"Pico do Jaragua",0,NA
2024-01-21 12:00:00,"Pico do Jaragua",0,62
2024-01-21 13:00:00,"Pico do Jaragua",0,75
2024-01-21 14:00:00,"Pico do Jaragua",2,77
2024-01-21 15:00:00,"Pico do Jaragua",11,67
2024-01-21 16:00:00,"Pico do Jaragua",2,52
2024-01-21 17:00:00,"Pico do Jaragua",0,46
2024-01-21 18:00:00,"Pico do Jaragua",1,43
2024-01-21 19:00:00,"Pico do Jaragua",0,38
2024-01-21 20:00:00,"Pico do Jaragua",0,27
2024-01-21 21:00:00,"Pico do Jaragua",0,20
2024-01-21 22:00:00,"Pico do Jaragua",1,18
2024-01-21 23:00:00,"Pico do Jaragua",3,14
2024-01-22 00:00:00,"Pico do Jaragua",0,21
2024-01-22 01:00:00,"Pico do Jaragua",0,NA
2024-01-22 02:00:00,"Pico do Jaragua",0,NA
2024-01-22 03:00:00,"Pico do Jaragua",1,30
2024-01-22 04:00:00,"Pico do Jaragua",2,29
2024-01-22 05:00:00,"Pico do Jaragua",1,23
2024-01-22 06:00:00,"Pico do Jaragua",4,21
2024-01-22 07:00:00,"Pico do Jaragua",0,27
2024-01-22 08:00:00,"Pico do Jaragua",2,20
2024-01-22 09:00:00,"Pico do Jaragua",2,22
2024-01-22 10:00:00,"Pico do Jaragua",8,31
2024-01-22 11:00:00,"Pico do Jaragua",2,39
2024-01-22 12:00:00,"Pico do Jaragua",10,54
2024-01-22 13:00:00,"Pico do Jaragua",4,63
2024-01-22 14:00:00,"Pico do Jaragua",10,73
2024-01-22 15:00:00,"Pico do Jaragua",8,67
2024-01-22 16:00:00,"Pico do Jaragua",6,71
2024-01-22 17:00:00,"Pico do Jaragua",12,62
2024-01-22 18:00:00,"Pico do Jaragua",13,37
2024-01-22 19:00:00,"Pico do Jaragua",3,28
2024-01-22 20:00:00,"Pico do Jaragua",9,24
2024-01-22 21:00:00,"Pico do Jaragua",2,24
2024-01-22 22:00:00,"Pico do Jaragua",3,25
2024-01-22 23:00:00,"Pico do Jaragua",4,22
2024-01-23 00:00:00,"Pico do Jaragua",NA,NA
2024-01-23 01:00:00,"Pico do Jaragua",0,NA
2024-01-23 02:00:00,"Pico do Jaragua",0,NA
2024-01-23 03:00:00,"Pico do Jaragua",0,32
2024-01-23 04:00:00,"Pico do Jaragua",0,34
2024-01-23 05:00:00,"Pico do Jaragua",0,29
2024-01-23 06:00:00,"Pico do Jaragua",5,21
2024-01-23 07:00:00,"Pico do Jaragua",6,20
2024-01-23 08:00:00,"Pico do Jaragua",0,14
2024-01-23 09:00:00,"Pico do Jaragua",1,13
2024-01-23 10:00:00,"Pico do Jaragua",1,14
2024-01-23 11:00:00,"Pico do Jaragua",0,20
2024-01-23 12:00:00,"Pico do Jaragua",2,16
2024-01-23 13:00:00,"Pico do Jaragua",3,27
2024-01-23 14:00:00,"Pico do Jaragua",4,34
2024-01-23 15:00:00,"Pico do Jaragua",8,20
2024-01-23 16:00:00,"Pico do Jaragua",3,25
2024-01-23 17:00:00,"Pico do Jaragua",0,31
2024-01-23 18:00:00,"Pico do Jaragua",7,39
2024-01-23 19:00:00,"Pico do Jaragua",0,NA
2024-01-23 20:00:00,"Pico do Jaragua",0,31
2024-01-23 21:00:00,"Pico do Jaragua",0,29
2024-01-23 22:00:00,"Pico do Jaragua",0,26
2024-01-23 23:00:00,"Pico do Jaragua",0,26
2024-01-24 00:00:00,"Pico do Jaragua",0,28
2024-01-24 01:00:00,"Pico do Jaragua",0,NA
2024-01-24 02:00:00,"Pico do Jaragua",1,NA
2024-01-24 03:00:00,"Pico do Jaragua",1,19
2024-01-24 04:00:00,"Pico do Jaragua",3,22
2024-01-24 05:00:00,"Pico do Jaragua",0,20
2024-01-24 06:00:00,"Pico do Jaragua",3,20
2024-01-24 07:00:00,"Pico do Jaragua",3,15
2024-01-24 08:00:00,"Pico do Jaragua",1,16
2024-01-24 09:00:00,"Pico do Jaragua",9,20
2024-01-24 10:00:00,"Pico do Jaragua",3,35
2024-01-24 11:00:00,"Pico do Jaragua",2,44
2024-01-24 12:00:00,"Pico do Jaragua",8,60
2024-01-24 13:00:00,"Pico do Jaragua",6,64
2024-01-24 14:00:00,"Pico do Jaragua",24,72
2024-01-24 15:00:00,"Pico do Jaragua",5,62
2024-01-24 16:00:00,"Pico do Jaragua",6,66
2024-01-24 17:00:00,"Pico do Jaragua",8,58
2024-01-24 18:00:00,"Pico do Jaragua",6,47
2024-01-24 19:00:00,"Pico do Jaragua",2,49
2024-01-24 20:00:00,"Pico do Jaragua",2,NA
2024-01-24 21:00:00,"Pico do Jaragua",1,51
2024-01-24 22:00:00,"Pico do Jaragua",2,46
2024-01-24 23:00:00,"Pico do Jaragua",1,43
2024-01-25 00:00:00,"Pico do Jaragua",3,36
2024-01-25 01:00:00,"Pico do Jaragua",2,NA
2024-01-25 02:00:00,"Pico do Jaragua",0,NA
2024-01-25 03:00:00,"Pico do Jaragua",3,39
2024-01-25 04:00:00,"Pico do Jaragua",1,39
2024-01-25 05:00:00,"Pico do Jaragua",1,37
2024-01-25 06:00:00,"Pico do Jaragua",1,33
2024-01-25 07:00:00,"Pico do Jaragua",1,26
2024-01-25 08:00:00,"Pico do Jaragua",4,27
2024-01-25 09:00:00,"Pico do Jaragua",0,30
2024-01-25 10:00:00,"Pico do Jaragua",5,30
2024-01-25 11:00:00,"Pico do Jaragua",5,31
2024-01-25 12:00:00,"Pico do Jaragua",1,34
2024-01-25 13:00:00,"Pico do Jaragua",2,40
2024-01-25 14:00:00,"Pico do Jaragua",6,39
2024-01-25 15:00:00,"Pico do Jaragua",0,43
2024-01-25 16:00:00,"Pico do Jaragua",7,41
2024-01-25 17:00:00,"Pico do Jaragua",1,41
2024-01-25 18:00:00,"Pico do Jaragua",3,37
2024-01-25 19:00:00,"Pico do Jaragua",3,37
2024-01-25 20:00:00,"Pico do Jaragua",4,35
2024-01-25 21:00:00,"Pico do Jaragua",2,32
2024-01-25 22:00:00,"Pico do Jaragua",2,34
2024-01-25 23:00:00,"Pico do Jaragua",2,33
2024-01-26 00:00:00,"Pico do Jaragua",3,32
2024-01-26 01:00:00,"Pico do Jaragua",1,NA
2024-01-26 02:00:00,"Pico do Jaragua",5,NA
2024-01-26 03:00:00,"Pico do Jaragua",6,27
2024-01-26 04:00:00,"Pico do Jaragua",2,33
2024-01-26 05:00:00,"Pico do Jaragua",1,35
2024-01-26 06:00:00,"Pico do Jaragua",1,23
2024-01-26 07:00:00,"Pico do Jaragua",3,24
2024-01-26 08:00:00,"Pico do Jaragua",3,28
2024-01-26 09:00:00,"Pico do Jaragua",3,27
2024-01-26 10:00:00,"Pico do Jaragua",4,30
2024-01-26 11:00:00,"Pico do Jaragua",7,23
2024-01-26 12:00:00,"Pico do Jaragua",4,30
2024-01-26 13:00:00,"Pico do Jaragua",6,40
2024-01-26 14:00:00,"Pico do Jaragua",9,57
2024-01-26 15:00:00,"Pico do Jaragua",13,62
2024-01-26 16:00:00,"Pico do Jaragua",11,52
2024-01-26 17:00:00,"Pico do Jaragua",8,53
2024-01-26 18:00:00,"Pico do Jaragua",21,38
2024-01-26 19:00:00,"Pico do Jaragua",9,24
2024-01-26 20:00:00,"Pico do Jaragua",5,28
2024-01-26 21:00:00,"Pico do Jaragua",10,23
2024-01-26 22:00:00,"Pico do Jaragua",3,17
2024-01-26 23:00:00,"Pico do Jaragua",3,10
2024-01-27 00:00:00,"Pico do Jaragua",4,13
2024-01-27 01:00:00,"Pico do Jaragua",2,NA
2024-01-27 02:00:00,"Pico do Jaragua",8,NA
2024-01-27 03:00:00,"Pico do Jaragua",6,17
2024-01-27 04:00:00,"Pico do Jaragua",1,15
2024-01-27 05:00:00,"Pico do Jaragua",4,14
2024-01-27 06:00:00,"Pico do Jaragua",2,12
2024-01-27 07:00:00,"Pico do Jaragua",6,13
2024-01-27 08:00:00,"Pico do Jaragua",1,11
2024-01-27 09:00:00,"Pico do Jaragua",5,12
2024-01-27 10:00:00,"Pico do Jaragua",9,16
2024-01-27 11:00:00,"Pico do Jaragua",5,26
2024-01-27 12:00:00,"Pico do Jaragua",3,49
2024-01-27 13:00:00,"Pico do Jaragua",14,81
2024-01-27 14:00:00,"Pico do Jaragua",12,120
2024-01-27 15:00:00,"Pico do Jaragua",8,131
2024-01-27 16:00:00,"Pico do Jaragua",15,120
2024-01-27 17:00:00,"Pico do Jaragua",9,102
2024-01-27 18:00:00,"Pico do Jaragua",28,72
2024-01-27 19:00:00,"Pico do Jaragua",14,29
2024-01-27 20:00:00,"Pico do Jaragua",2,19
2024-01-27 21:00:00,"Pico do Jaragua",3,27
2024-01-27 22:00:00,"Pico do Jaragua",2,20
2024-01-27 23:00:00,"Pico do Jaragua",8,17
2024-01-28 00:00:00,"Pico do Jaragua",15,16
2024-01-28 01:00:00,"Pico do Jaragua",8,NA
2024-01-28 02:00:00,"Pico do Jaragua",7,NA
2024-01-28 03:00:00,"Pico do Jaragua",6,24
2024-01-28 04:00:00,"Pico do Jaragua",3,19
2024-01-28 05:00:00,"Pico do Jaragua",3,16
